11,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/124b3b9589b8a8528fd953fb95f957e692e8244e,f354ebdcfdbbd4ad629e32aa56c59aa8e2893720,124b3b9589b8a8528fd953fb95f957e692e8244e,'ClassNA','MethodNA',0
12,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/f354ebdcfdbbd4ad629e32aa56c59aa8e2893720,d546b78d56a967badf99a4bf5c5f3de3468db0f5,f354ebdcfdbbd4ad629e32aa56c59aa8e2893720,'ClassNA','MethodNA',0
13,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/33c41cabfa3b8bd5321bb2e50139403d997176ee,d546b78d56a967badf99a4bf5c5f3de3468db0f5,33c41cabfa3b8bd5321bb2e50139403d997176ee,'ClassNA','MethodNA',0
14,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/d546b78d56a967badf99a4bf5c5f3de3468db0f5,fc56fb89c229687fb7587113aca823a00af18073,d546b78d56a967badf99a4bf5c5f3de3468db0f5,'ClassNA','MethodNA',0
15,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/fc56fb89c229687fb7587113aca823a00af18073,6d268955e1488bcb571c0b4fbe22aeee5aa881c0,fc56fb89c229687fb7587113aca823a00af18073,'ClassNA','MethodNA',19
16,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/6d268955e1488bcb571c0b4fbe22aeee5aa881c0,88f4a1c6f13736125fb9f57a5288294c1b4a2122,6d268955e1488bcb571c0b4fbe22aeee5aa881c0,'ClassNA','MethodNA',2,RESERVED:STATEMENT:UPDATED:global:new:1,RESERVED:STATEMENT:INSERTED:global:new:1,RESERVED:STATEMENT:INSERTED:global:var:1,RESERVED:STATEMENT:UPDATED:global:var:1
17,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/88f4a1c6f13736125fb9f57a5288294c1b4a2122,6d513de85e01b50d2f23bdc99c60a8645469f755,88f4a1c6f13736125fb9f57a5288294c1b4a2122,'ClassNA','MethodNA',2,METHOD:METHOD_CALL:INSERTED:global:toString:1
18,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/5ebf15cdc230568c70d0b1e7a3e75737fb390007,6d513de85e01b50d2f23bdc99c60a8645469f755,5ebf15cdc230568c70d0b1e7a3e75737fb390007,'ClassNA','MethodNA',2,METHOD:METHOD_CALL:INSERTED:global:toString:1
19,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/6d513de85e01b50d2f23bdc99c60a8645469f755,8317f935d3e5123324cd4a515ac1415bba080910,6d513de85e01b50d2f23bdc99c60a8645469f755,'ClassNA','MethodNA',0
20,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/8317f935d3e5123324cd4a515ac1415bba080910,617b8566ee51fbdfb62a2a1f78a397c3f3ec7581,8317f935d3e5123324cd4a515ac1415bba080910,'ClassNA','MethodNA',1
21,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/617b8566ee51fbdfb62a2a1f78a397c3f3ec7581,484c26114cd3749c43d67f2665d293f19f22a6b9,617b8566ee51fbdfb62a2a1f78a397c3f3ec7581,'ClassNA','MethodNA',2
22,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/484c26114cd3749c43d67f2665d293f19f22a6b9,3b51b18526c7f6ebdea5ad7788c2de5e5648cf8a,484c26114cd3749c43d67f2665d293f19f22a6b9,'ClassNA','MethodNA',0
23,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/3b51b18526c7f6ebdea5ad7788c2de5e5648cf8a,7526ff0d7ebded0d677bcaef08a718b9a6489b68,3b51b18526c7f6ebdea5ad7788c2de5e5648cf8a,'ClassNA','MethodNA',0
24,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/7526ff0d7ebded0d677bcaef08a718b9a6489b68,434123cdc3e3731e9bd4b4d9cb21784c7e91a550,7526ff0d7ebded0d677bcaef08a718b9a6489b68,'ClassNA','MethodNA',0
25,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/434123cdc3e3731e9bd4b4d9cb21784c7e91a550,34f9fcb075e6cc9e2d431c127a9f3900fc49ce83,434123cdc3e3731e9bd4b4d9cb21784c7e91a550,'ClassNA','MethodNA',2,RESERVED:CONDITION:INSERTED:global:typeof:2,RESERVED:CONDITION:INSERTED:global:undefined:1,RESERVED:CONDITION:INSERTED:global:null:1
26,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/34f9fcb075e6cc9e2d431c127a9f3900fc49ce83,728ae08db0e12e634f22bda13a7f5c6fdaabe278,34f9fcb075e6cc9e2d431c127a9f3900fc49ce83,'ClassNA','MethodNA',8,RESERVED:CONDITION:REMOVED:global:error:1,RESERVED:METHOD_CALL:REMOVED:global:error:1,RESERVED:ARGUMENT:REMOVED:global:error:1,RESERVED:CONDITION:INSERTED:global:error:1,RESERVED:CONDITION:REMOVED:global:falsey:2,RESERVED:STATEMENT:REMOVED:global:return:3,RESERVED:CONDITION:INSERTED:global:falsey:1,RESERVED:STATEMENT:INSERTED:global:return:1
27,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/728ae08db0e12e634f22bda13a7f5c6fdaabe278,1b2782a19696a1b2d6ce81c3c3ee61c2e730943a,728ae08db0e12e634f22bda13a7f5c6fdaabe278,'ClassNA','MethodNA',47
28,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/1b2782a19696a1b2d6ce81c3c3ee61c2e730943a,8da311b0e77f467d405404b93fe584f922dfb448,1b2782a19696a1b2d6ce81c3c3ee61c2e730943a,'ClassNA','MethodNA',0
29,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/8da311b0e77f467d405404b93fe584f922dfb448,151dfb0e32dbc798b5fba9951f834ec838106b6f,8da311b0e77f467d405404b93fe584f922dfb448,'ClassNA','MethodNA',0
30,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/7acb4d35781d2b7c5e3a6beeb4f01eefe451ec40,66beaebeada36e66f3fddc5b4eb09e9ad1420460,7acb4d35781d2b7c5e3a6beeb4f01eefe451ec40,'ClassNA','MethodNA',0
31,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/66beaebeada36e66f3fddc5b4eb09e9ad1420460,b093dcb4b6969a17291ec7725677af32dd2f5d2d,66beaebeada36e66f3fddc5b4eb09e9ad1420460,'ClassNA','MethodNA',0
32,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/b093dcb4b6969a17291ec7725677af32dd2f5d2d,241d108afbf5b0bb701604fa8092a836399cf7f2,b093dcb4b6969a17291ec7725677af32dd2f5d2d,'ClassNA','MethodNA',0
33,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/241d108afbf5b0bb701604fa8092a836399cf7f2,151dfb0e32dbc798b5fba9951f834ec838106b6f,241d108afbf5b0bb701604fa8092a836399cf7f2,'ClassNA','MethodNA',0
34,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/151dfb0e32dbc798b5fba9951f834ec838106b6f,0f20dc996e84249c2290b8c8c8d832198b4b48b6,151dfb0e32dbc798b5fba9951f834ec838106b6f,'ClassNA','MethodNA',0
35,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/0f20dc996e84249c2290b8c8c8d832198b4b48b6,901440913df6c9983270bb94b24b35e2bb952366,0f20dc996e84249c2290b8c8c8d832198b4b48b6,'ClassNA','MethodNA',0
36,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/901440913df6c9983270bb94b24b35e2bb952366,1deb01e2cc694592ed5045eba472a5fa4733d347,901440913df6c9983270bb94b24b35e2bb952366,'ClassNA','MethodNA',0
37,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/1deb01e2cc694592ed5045eba472a5fa4733d347,3dbc019a7f3bf44f5a3be5da607e22f13491bf94,1deb01e2cc694592ed5045eba472a5fa4733d347,'ClassNA','MethodNA',0
38,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/3dbc019a7f3bf44f5a3be5da607e22f13491bf94,940da15528d72fe38f77e06e3bf60e59d74ddb61,3dbc019a7f3bf44f5a3be5da607e22f13491bf94,'ClassNA','MethodNA',15,RESERVED:CONDITION:INSERTED:global:typeof:2,RESERVED:CONDITION:REMOVED:global:error:1,RESERVED:CONDITION:INSERTED:global:error:1,RESERVED:ARGUMENT:INSERTED:global:error:1,RESERVED:CONDITION:INSERTED:global:undefined:2,RESERVED:CONDITION:REMOVED:global:falsey:2,RESERVED:CONDITION:INSERTED:global:falsey:3,FIELD:CONDITION:INSERTED:global:length:1
39,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/940da15528d72fe38f77e06e3bf60e59d74ddb61,a29e75c2b97f365378cacab1cce3414fff1fb20b,940da15528d72fe38f77e06e3bf60e59d74ddb61,'ClassNA','MethodNA',0
40,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/a29e75c2b97f365378cacab1cce3414fff1fb20b,b0341236bc31b02b868ec8f7d21a69022c02ff51,a29e75c2b97f365378cacab1cce3414fff1fb20b,'ClassNA','MethodNA',29,RESERVED:CONDITION:REMOVED:global:error:2,RESERVED:METHOD_CALL:UPDATED:global:catch:2,RESERVED:PARAMETER_DECLARATION:UPDATED:global:callback:1,RESERVED:PARAMETER_DECLARATION:INSERTED:global:callback:1,RESERVED:CONDITION:REMOVED:global:falsey:4,RESERVED:STATEMENT:UPDATED:global:var:2,RESERVED:STATEMENT:REMOVED:global:return:1,FIELD:CONDITION:REMOVED:global:length:1
41,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/35e6cd25fff225920911aa0c82baa48f98040e00,b0341236bc31b02b868ec8f7d21a69022c02ff51,35e6cd25fff225920911aa0c82baa48f98040e00,'ClassNA','MethodNA',29,RESERVED:CONDITION:REMOVED:global:error:2,RESERVED:METHOD_CALL:UPDATED:global:catch:2,RESERVED:PARAMETER_DECLARATION:UPDATED:global:callback:1,RESERVED:PARAMETER_DECLARATION:INSERTED:global:callback:1,RESERVED:CONDITION:REMOVED:global:falsey:4,RESERVED:STATEMENT:UPDATED:global:var:2,RESERVED:STATEMENT:REMOVED:global:return:1,FIELD:CONDITION:REMOVED:global:length:1
42,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/b0341236bc31b02b868ec8f7d21a69022c02ff51,89dad7efd62ab2e9989b8a879a0d627207f1a3ac,b0341236bc31b02b868ec8f7d21a69022c02ff51,'ClassNA','MethodNA',0
43,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/89dad7efd62ab2e9989b8a879a0d627207f1a3ac,1a7351c74021c802bb693d1fee1a3b62a1d072ed,89dad7efd62ab2e9989b8a879a0d627207f1a3ac,'ClassNA','MethodNA',87,FIELD:ASSIGNMENT_RHS:INSERTED:global:console:1,RESERVED:PARAMETER_DECLARATION:REMOVED:global:error:1,RESERVED:METHOD_CALL:INSERTED:global:error:1,RESERVED:STATEMENT:INSERTED:global:new:1,RESERVED:STATEMENT:UPDATED:global:return:2,RESERVED:STATEMENT:UPDATED:global:var:2,RESERVED:STATEMENT:INSERTED:global:var:3,RESERVED:STATEMENT:INSERTED:global:return:4,RESERVED:STATEMENT:REMOVED:global:var:1
44,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/dcc47ef3984e91fa3234971bb62545ee1a6ab31c,1a7351c74021c802bb693d1fee1a3b62a1d072ed,dcc47ef3984e91fa3234971bb62545ee1a6ab31c,'ClassNA','MethodNA',87,FIELD:ASSIGNMENT_RHS:INSERTED:global:console:1,RESERVED:PARAMETER_DECLARATION:REMOVED:global:error:1,RESERVED:METHOD_CALL:INSERTED:global:error:1,RESERVED:STATEMENT:INSERTED:global:new:1,RESERVED:STATEMENT:UPDATED:global:return:2,RESERVED:STATEMENT:UPDATED:global:var:2,RESERVED:STATEMENT:INSERTED:global:var:3,RESERVED:STATEMENT:INSERTED:global:return:4,RESERVED:STATEMENT:REMOVED:global:var:1
45,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/1a7351c74021c802bb693d1fee1a3b62a1d072ed,c5ce345b9748804a50d09e74a005e45f7f311fcd,1a7351c74021c802bb693d1fee1a3b62a1d072ed,'ClassNA','MethodNA',0
46,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/c5ce345b9748804a50d09e74a005e45f7f311fcd,05a137da0e9ee6ded8db2a99974d535d070f6dbc,c5ce345b9748804a50d09e74a005e45f7f311fcd,'ClassNA','MethodNA',0
47,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/05a137da0e9ee6ded8db2a99974d535d070f6dbc,e637ce687df0a16ad4fd3d4bba47d5d8cf0d5365,05a137da0e9ee6ded8db2a99974d535d070f6dbc,'ClassNA','MethodNA',0
48,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/cd4d7b5e95e5f5c7f98342df130c2669734bc383,e637ce687df0a16ad4fd3d4bba47d5d8cf0d5365,cd4d7b5e95e5f5c7f98342df130c2669734bc383,'ClassNA','MethodNA',0
49,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/e637ce687df0a16ad4fd3d4bba47d5d8cf0d5365,7b3f3f49cd6376585922578890897fd16262a862,e637ce687df0a16ad4fd3d4bba47d5d8cf0d5365,'ClassNA','MethodNA',0
50,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/7b3f3f49cd6376585922578890897fd16262a862,19aa6320e456f82ad983c003b695a9dddad6b21e,7b3f3f49cd6376585922578890897fd16262a862,'ClassNA','MethodNA',1,RESERVED:STATEMENT:UPDATED:global:var:1
51,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/19aa6320e456f82ad983c003b695a9dddad6b21e,2b28f55d787ac9eee9993d585b34d4330bd5d6cf,19aa6320e456f82ad983c003b695a9dddad6b21e,'ClassNA','MethodNA',0
52,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/2b28f55d787ac9eee9993d585b34d4330bd5d6cf,d56c5d06c9b27e7cbc5e7cf269fa1d40de070071,2b28f55d787ac9eee9993d585b34d4330bd5d6cf,'ClassNA','MethodNA',1,RESERVED:STATEMENT:UPDATED:global:return:1
53,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/d56c5d06c9b27e7cbc5e7cf269fa1d40de070071,1444fd27f425f8960570927df53b86b1b468a923,d56c5d06c9b27e7cbc5e7cf269fa1d40de070071,'ClassNA','MethodNA',0
54,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/1444fd27f425f8960570927df53b86b1b468a923,b04a5fb35c096afe77a6c28ef042b2621392a782,1444fd27f425f8960570927df53b86b1b468a923,'ClassNA','MethodNA',0
55,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/b04a5fb35c096afe77a6c28ef042b2621392a782,5eb8a2c243a286fd18e18fc3fb8acd3e0161a000,b04a5fb35c096afe77a6c28ef042b2621392a782,'ClassNA','MethodNA',0
56,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/5eb8a2c243a286fd18e18fc3fb8acd3e0161a000,ca42c1076d896209b76c249e73d460fc99edccf4,5eb8a2c243a286fd18e18fc3fb8acd3e0161a000,'ClassNA','MethodNA',0
57,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/ca42c1076d896209b76c249e73d460fc99edccf4,16fb11218d0939b54c40216cc58e4eb1972ba72b,ca42c1076d896209b76c249e73d460fc99edccf4,'ClassNA','MethodNA',0
58,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/16fb11218d0939b54c40216cc58e4eb1972ba72b,935e4d9899e314f0e7c7ba2e2cd93ea538618c83,16fb11218d0939b54c40216cc58e4eb1972ba72b,'ClassNA','MethodNA',0
59,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/935e4d9899e314f0e7c7ba2e2cd93ea538618c83,fede60227b64696841ffc442e955683d8f62e148,935e4d9899e314f0e7c7ba2e2cd93ea538618c83,'ClassNA','MethodNA',0
60,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/fede60227b64696841ffc442e955683d8f62e148,8bcbc005625324060827c389474ab486a0ecea18,fede60227b64696841ffc442e955683d8f62e148,'ClassNA','MethodNA',0
61,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/8bcbc005625324060827c389474ab486a0ecea18,53712464719d6ba18ee6b97d66cd61ccdbf27cd6,8bcbc005625324060827c389474ab486a0ecea18,'ClassNA','MethodNA',1
62,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/53712464719d6ba18ee6b97d66cd61ccdbf27cd6,b9933a335d74976daee16eca8f273f1957862571,53712464719d6ba18ee6b97d66cd61ccdbf27cd6,'ClassNA','MethodNA',18,METHOD:METHOD_CALL:REMOVED:global:replace:1,METHOD:METHOD_CALL:UPDATED:global:replace:1,METHOD:METHOD_CALL:INSERTED:global:forEach:1,RESERVED:STATEMENT:REMOVED:global:var:1,RESERVED:CONDITION:REMOVED:global:falsey:1,RESERVED:STATEMENT:UPDATED:global:var:3,RESERVED:STATEMENT:INSERTED:global:var:4
63,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/856516cc828cd5213f8762198d28f2bbb46cf2ba,b9933a335d74976daee16eca8f273f1957862571,856516cc828cd5213f8762198d28f2bbb46cf2ba,'ClassNA','MethodNA',1
64,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/ceacac48e4dd9dc65114fe87ea08d6ef93a4ec2d,b9933a335d74976daee16eca8f273f1957862571,ceacac48e4dd9dc65114fe87ea08d6ef93a4ec2d,'ClassNA','MethodNA',18,METHOD:METHOD_CALL:REMOVED:global:replace:1,METHOD:METHOD_CALL:UPDATED:global:replace:1,METHOD:METHOD_CALL:INSERTED:global:forEach:1,RESERVED:STATEMENT:REMOVED:global:var:1,RESERVED:CONDITION:REMOVED:global:falsey:1,RESERVED:STATEMENT:UPDATED:global:var:3,RESERVED:STATEMENT:INSERTED:global:var:4
65,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/b9933a335d74976daee16eca8f273f1957862571,6e2065dba35d5e22bdc143a9e42a17deb3d09d9f,b9933a335d74976daee16eca8f273f1957862571,'ClassNA','MethodNA',0
66,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/6e2065dba35d5e22bdc143a9e42a17deb3d09d9f,aed6451eab51e0dc2d41ba0cc814d61de2a7e944,6e2065dba35d5e22bdc143a9e42a17deb3d09d9f,'ClassNA','MethodNA',1
67,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/aed6451eab51e0dc2d41ba0cc814d61de2a7e944,367f167d85373f90505a5b221e4aa518bce90f5a,aed6451eab51e0dc2d41ba0cc814d61de2a7e944,'ClassNA','MethodNA',2,METHOD:ARGUMENT:REMOVED:global:bold:1
68,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/367f167d85373f90505a5b221e4aa518bce90f5a,166209e738278600bba64296d011a47d2f97bd5d,367f167d85373f90505a5b221e4aa518bce90f5a,'ClassNA','MethodNA',0
69,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/166209e738278600bba64296d011a47d2f97bd5d,89a88000bf4aa1908a94816d5e0f565b003b23f6,166209e738278600bba64296d011a47d2f97bd5d,'ClassNA','MethodNA',30,RESERVED:CONDITION:UPDATED:global:sheq:6,RESERVED:STATEMENT:UPDATED:global:var:10,RESERVED:CONDITION:UPDATED:global:falsey:12,RESERVED:STATEMENT:INSERTED:global:var:2
70,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/8286f5e73d4fdadc2461c1341e9a368e9c9ac802,db851fd3d250e7620afa0fe747c8886334df78d6,8286f5e73d4fdadc2461c1341e9a368e9c9ac802,'ClassNA','MethodNA',30,RESERVED:CONDITION:UPDATED:global:sheq:6,RESERVED:STATEMENT:UPDATED:global:var:10,RESERVED:CONDITION:UPDATED:global:falsey:12,RESERVED:STATEMENT:INSERTED:global:var:2
71,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/db851fd3d250e7620afa0fe747c8886334df78d6,89a88000bf4aa1908a94816d5e0f565b003b23f6,db851fd3d250e7620afa0fe747c8886334df78d6,'ClassNA','MethodNA',0
72,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/89a88000bf4aa1908a94816d5e0f565b003b23f6,9a9f4a3566b47d3d748954ad6a78f605b5bcea06,89a88000bf4aa1908a94816d5e0f565b003b23f6,'ClassNA','MethodNA',0
73,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/9a9f4a3566b47d3d748954ad6a78f605b5bcea06,cd261d92164fb017c44f7ff6567112f7e84ba258,9a9f4a3566b47d3d748954ad6a78f605b5bcea06,'ClassNA','MethodNA',0
74,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/0596ae7ad417487d3c3227095bffeaf0f7d81e65,12e97f33f46f3ef521c54f2b9ee9d5128826fa4f,0596ae7ad417487d3c3227095bffeaf0f7d81e65,'ClassNA','MethodNA',0
75,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/1fef91ba2cd5a1dfcd0f0e72d776a0bd5f3ef9e4,b47c7b081b5c8cd97e9eb3995bfd628b62f674da,1fef91ba2cd5a1dfcd0f0e72d776a0bd5f3ef9e4,'ClassNA','MethodNA',0
76,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/cd261d92164fb017c44f7ff6567112f7e84ba258,3a97f85dc376bbdeab245905c018960779b86ecb,cd261d92164fb017c44f7ff6567112f7e84ba258,'ClassNA','MethodNA',10
77,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/12e97f33f46f3ef521c54f2b9ee9d5128826fa4f,58e948e7ae261bf532b1018a7cf2a314ed23905e,12e97f33f46f3ef521c54f2b9ee9d5128826fa4f,'ClassNA','MethodNA',0
78,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/58e948e7ae261bf532b1018a7cf2a314ed23905e,40b25a448fec7fab5d11f5300a058458fee8b1ea,58e948e7ae261bf532b1018a7cf2a314ed23905e,'ClassNA','MethodNA',0
79,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/40b25a448fec7fab5d11f5300a058458fee8b1ea,b47c7b081b5c8cd97e9eb3995bfd628b62f674da,40b25a448fec7fab5d11f5300a058458fee8b1ea,'ClassNA','MethodNA',0
80,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/b47c7b081b5c8cd97e9eb3995bfd628b62f674da,754a19b29af00bfc0c02d8b0bd9656fe77d94a52,b47c7b081b5c8cd97e9eb3995bfd628b62f674da,'ClassNA','MethodNA',0
81,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/754a19b29af00bfc0c02d8b0bd9656fe77d94a52,088cca224a29f11ce555a32bb51adfd9eed6554b,754a19b29af00bfc0c02d8b0bd9656fe77d94a52,'ClassNA','MethodNA',10
82,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/c559425a12b5385c82f40508e635f1848a9ae30e,bb37b4da4f6176bcf8343d6f7f0fef56f1971e47,c559425a12b5385c82f40508e635f1848a9ae30e,'ClassNA','MethodNA',2
83,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/3a97f85dc376bbdeab245905c018960779b86ecb,38158df8abbdd7e3d7d045ee9043414ac721c900,3a97f85dc376bbdeab245905c018960779b86ecb,'ClassNA','MethodNA',0
84,mediacenterjs,MERGE,https://github.com/jansmolders86/mediacenterjs/commit/38158df8abbdd7e3d7d045ee9043414ac721c900,9b882acd28cae06e103f78154524b247a020c7a9,38158df8abbdd7e3d7d045ee9043414ac721c900,'ClassNA','MethodNA',20,RESERVED:STATEMENT:UPDATED:global:var:18,RESERVED:STATEMENT:REMOVED:global:var:1
85,mediacenterjs,BUG_FIX,https://github.com/jansmolders86/mediacenterjs/commit/bb37b4da4f6176bcf8343d6f7f0fef56f1971e47,39ad2d538a3da32f7e69ae8c9015e0061b6c2fe1,bb37b4da4f6176bcf8343d6f7f0fef56f1971e47,'ClassNA','MethodNA',4
86,mediacenterjs,OTHER,https://github.com/jansmolders86/mediacenterjs/commit/39ad2d538a3da32f7e69ae8c9015e0061b6c2fe1,9b882acd28cae06e103f78154524b247a020c7a9,39ad2d538a3da32f7e69ae8c9015e0061b6c2fe1,'ClassNA','MethodNA',4
